gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ServiceBundleCount,ChargePerMonth
0,1,1,0,1.4100994218432374,1,2,1,2,2,2,2,0,2,1,1,1,1.3506523512160928,2.098206708490153,0,1.7639619674940301,1.3331957227751892
1,1,0,1,-1.0331224013585834,1,0,0,0,0,0,0,0,0,0,1,3,-0.6318714699820923,-0.8539246731238991,0,-1.145996840374596,-0.5164852517514613
1,0,1,1,0.9621754209229036,1,2,2,1,1,1,1,1,1,1,1,3,-1.3397969920528607,-0.37416030827705077,0,-0.661003705729825,-1.2984688767908825
0,0,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,1,-1.3215172250510334,-0.18994438060975435,0,-0.661003705729825,-1.294554867194697
1,0,1,0,1.6137012404433893,1,2,0,2,2,2,0,2,2,2,1,2,0.6809481601491449,1.6779799785102707,0,1.7639619674940301,0.6533993998922952
1,0,1,1,-0.38159658183809786,1,0,2,1,1,1,1,1,1,2,0,1,-1.5009913010689746,-0.8175491414841707,0,-1.145996840374596,-1.5308545699689429
0,0,0,1,0.10704778280226633,1,2,0,0,0,0,0,0,0,0,0,3,-0.4856333339674735,-0.27546768938308797,0,-0.661003705729825,-0.5786204005650631
1,1,1,0,-0.21871512695797646,1,0,1,0,0,0,0,0,0,0,1,2,0.19237984210030468,-0.14816435821700383,0,-1.145996840374596,0.2396142051524243
0,0,1,1,-0.2594354906780068,1,2,0,0,2,0,2,0,0,0,1,2,-0.15659752793458118,-0.2927620597927586,1,0.30898256355971704,-0.08623693163009373
1,0,1,1,-0.8295205827584317,1,2,2,1,1,1,1,1,1,1,0,3,-1.2749869090463821,-0.86682927349336,0,-0.661003705729825,-1.2759214210063072
0,0,0,0,0.3106496014024181,1,0,2,1,1,1,1,1,1,2,0,3,-1.4827115340671475,-0.6506937616643372,0,-1.145996840374596,-1.4788051436160408
1,0,1,1,-1.0331224013585834,0,1,0,2,2,2,0,2,2,0,0,3,-0.196480655938568,-0.8003209485122921,0,0.7939756982044881,0.05848965920456375
1,0,1,1,1.5322605130033284,1,2,1,2,2,0,0,2,0,0,1,1,1.0897502221900113,1.936491109672173,0,0.7939756982044881,1.0106528440515354
1,0,1,1,1.125056875803025,1,0,2,1,1,1,1,1,1,2,0,1,-1.4993295040688086,-0.49323557801098283,0,-1.145996840374596,-1.503939592141269
1,0,1,1,0.26992923768238775,0,1,0,0,0,0,0,0,0,1,1,1,-1.3132082400502028,-0.5876487225943895,0,-1.630989975019367,-1.3403368728723817
1,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,0,1,1.651437608246161,2.689149168827741,0,2.248955102138801,1.7078914243732768
0,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,2,0,0,1,2,-0.9991286070188055,-0.9904707864349476,1,-1.145996840374596,-0.9958676260711761
1,0,1,1,0.880734693482843,1,2,0,0,2,0,2,2,0,1,1,2,0.19736523310080326,0.6574797694641122,0,0.7939756982044881,0.1673501735148174
1,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,2,0,1,2,0.682609957149311,-0.8889545968618547,1,-0.176010571085054,0.7785885531728094
0,0,1,1,1.247217966963116,1,0,0,2,2,2,2,2,0,2,0,1,0.358559542116917,1.071243169686299,0,1.278968832849259,0.3300976063964571
1,0,1,1,1.5729808767233588,1,2,1,0,2,0,2,0,0,2,1,2,0.6659919871476498,1.708553954770224,0,0.30898256355971704,0.725151289862798
0,0,0,0,0.3920903288424788,1,0,2,1,1,1,1,1,1,1,1,3,-1.4660935640654862,-0.5830824793867341,0,-1.145996840374596,-1.3896741734516198
1,0,0,0,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,0,0,-1.4727407520661506,-0.5897443414578062,0,-1.145996840374596,-1.4807072528510639
0,0,1,1,1.369379058123207,1,2,1,0,2,2,0,2,2,1,1,1,1.2526063282062914,1.9127113503588755,1,1.278968832849259,1.1748723898877746
0,0,1,0,-0.46303730927815856,1,2,1,2,0,2,0,2,2,0,1,0,1.3174164112127704,-0.03506711703029224,1,1.278968832849259,1.3254062565552678
1,0,0,0,-0.8702409464784621,0,1,0,0,2,0,2,0,0,0,1,2,-0.9675544640156493,-0.8182329750080225,0,-0.661003705729825,-0.8651699994730164
1,0,0,1,-1.2774445836787656,1,2,1,0,0,2,0,2,2,0,1,2,1.1628692901973208,-0.9617718375791036,1,0.7939756982044881,1.1589869064706022
0,1,1,0,0.9214550572028734,1,2,1,0,2,2,2,0,0,0,0,2,0.8537750481664219,1.2198997541133028,0,0.7939756982044881,0.8931045688588164
1,0,0,0,1.4915401492832983,1,2,1,0,2,2,2,2,0,2,1,1,1.0930738161903437,1.9693592371089197,0,1.278968832849259,1.092158546807508
0,1,0,0,-1.1960038562387048,1,0,1,0,0,2,0,0,0,0,0,2,0.3020584441112687,-0.9191315084950556,0,-0.661003705729825,0.023312867670080083
1,0,0,0,-1.1552834925186746,1,0,0,0,0,2,2,2,2,0,1,2,0.32033821111309646,-0.8735573130022243,1,0.7939756982044881,0.3366308146896698
1,1,0,0,-0.0965540357978854,1,2,0,0,0,2,2,2,0,2,1,1,0.14418772909548702,-0.08198692042489639,0,0.7939756982044881,0.16674899566248433
0,0,0,0,-1.1145631287986442,1,2,1,0,0,2,2,0,0,0,1,2,0.5978583101408388,-0.8214756694598357,0,0.30898256355971704,0.6223436562449787
0,0,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,1,1,-1.341458789053027,-0.2445628259341737,0,-0.661003705729825,-1.3403326857491258
0,0,0,0,-0.13727439951791576,1,2,0,0,2,0,0,0,0,1,1,2,-0.3161300399505289,-0.29097526897237175,0,-0.176010571085054,-0.2946217952633638
1,0,1,0,0.7992939660427822,1,2,0,0,2,0,2,0,0,0,0,0,-0.11339080593026184,0.3925714859823062,0,0.30898256355971704,-0.1262112478120237
1,0,0,0,1.4508197855632678,1,2,0,2,2,2,0,0,2,1,0,1,0.39844267012090406,1.3030406751261203,0,1.278968832849259,0.40402786776584526
0,0,1,1,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,0,3,-1.5076384890696393,-0.5787809459302471,0,-1.145996840374596,-1.4483633135098106
1,0,0,0,-0.9924020376385531,1,0,0,0,0,0,0,0,2,0,1,1,-0.3327480099521901,-0.8125196562119705,0,-0.661003705729825,-0.3314817503095921
1,0,1,0,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,0,1,-1.4976677070686424,-0.37846184173353775,0,-1.145996840374596,-1.491149226609485
0,0,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,0,-1.491020519067978,-0.8632115735607249,0,-1.145996840374596,-1.5156555236662563
1,0,0,0,-1.1960038562387048,1,0,1,0,2,2,2,2,2,0,1,2,1.435403998224565,-0.8652189558404189,0,1.278968832849259,1.3726504227641376
0,1,0,0,-1.2367242199587352,1,0,1,0,2,0,0,2,0,0,1,0,0.6327560471443273,-0.9335581899337352,0,-0.176010571085054,0.5660292410978451
0,0,0,0,-0.9516816739185228,1,0,1,2,0,0,0,0,0,0,1,1,0.3153528201125979,-0.7235771798193781,1,-0.661003705729825,0.2090032104264772
0,0,0,0,0.758573602322752,0,1,0,0,2,2,0,2,2,1,1,1,-0.2779087089467081,0.28622434345038944,0,0.30898256355971704,-0.24319006814155558
0,0,1,1,-1.0738427650786138,1,0,2,1,1,1,1,1,1,2,0,3,-1.4843733310673135,-0.9615071278279351,0,-1.145996840374596,-1.5913097509357186
0,0,1,0,-1.1960038562387048,1,2,1,0,0,0,0,2,2,0,0,2,1.001674981181207,-0.8852486603454967,0,0.30898256355971704,0.8713417075327936
0,1,0,0,-0.62591876415828,1,2,1,0,0,0,0,2,2,0,1,2,0.9784098231788811,-0.296291523141671,0,0.30898256355971704,0.9882899249173541
1,0,1,0,-0.0965540357978854,1,2,0,0,0,0,0,0,0,0,0,2,-0.49394231896830415,-0.3696161242153261,0,-0.661003705729825,-0.5531369446350366
1,0,0,0,-0.055833672077855064,1,2,0,0,2,0,2,2,0,0,1,2,0.2089978121019659,-0.049229088717803196,0,0.7939756982044881,0.1715077596496171
0,0,0,0,0.5142514200025698,1,0,0,2,0,2,2,2,2,2,0,0,0.5612987761371843,0.5907287938778064,0,1.278968832849259,0.5185116528919963
1,0,1,0,1.2879383306831464,1,2,1,2,2,2,0,0,0,1,0,0,0.8205391081630994,1.5057201079374147,0,0.7939756982044881,0.8011471002944014
1,0,0,0,-1.2774445836787656,1,2,0,0,0,0,0,2,0,0,1,2,-0.16324471593524553,-0.9793750360318042,1,-0.176010571085054,-0.1627455431591742
0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.16080569909714826,-0.9750735025753172,1,-1.145996840374596,0.16023419077291381
1,1,1,1,1.1657772395230555,1,2,1,0,2,0,0,2,2,1,0,2,1.1379423351948288,1.6277733623719917,0,0.7939756982044881,1.0962916390768072
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.5192710680708021,-0.9973752991112573,0,-1.145996840374596,-1.5142915066903744
1,0,0,0,-0.9516816739185228,0,1,0,0,0,0,0,2,2,0,1,2,-0.6435040489832552,-0.821012427395291,1,-0.661003705729825,-0.6038751284783854
1,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,0,0,1.651437608246161,2.568044457668185,0,2.248955102138801,1.5815980668741916
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.504314895069307,-0.997176766797881,1,-1.145996840374596,-1.4993847497396624
0,0,1,0,-1.0331224013585834,1,0,0,0,0,0,0,0,0,0,1,3,-0.681725379987076,-0.8674910478712812,0,-1.145996840374596,-0.6620035934131715
0,0,1,0,1.369379058123207,1,2,1,0,2,2,2,0,0,1,1,0,0.8570986421667539,1.6990905811659527,0,0.7939756982044881,0.9318470796004134
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.17077648109814536,-0.974941147699733,1,-1.145996840374596,0.17017202874005538
1,0,1,1,0.3106496014024181,1,0,2,1,1,1,1,1,1,0,1,0,-1.4744025490663168,-0.6769662044678039,0,-1.145996840374596,-1.528121664527979
1,0,0,0,-0.6666391278783103,1,2,0,0,2,2,0,0,2,0,1,0,0.22063039110312907,-0.4710220180587655,0,0.7939756982044881,0.36416690739029006
0,0,0,0,-1.2367242199587352,1,0,1,0,2,0,0,2,0,0,1,0,0.7440964461554579,-0.9247124724155233,1,-0.176010571085054,0.8981186598331463
1,0,1,0,1.4100994218432374,1,2,2,1,1,1,1,1,1,2,0,1,-1.3265026160515319,-0.30716668208550735,0,-0.661003705729825,-1.362430465316871
0,0,1,0,0.35136996512244845,1,0,1,2,2,2,0,2,2,1,1,0,1.3190782082129364,0.8304455327067505,0,1.278968832849259,1.217402002814042
0,0,1,1,0.9621754209229036,1,0,2,1,1,1,1,1,1,2,1,1,-1.4943441130683104,-0.5116990831549808,0,-1.145996840374596,-1.4828808402585174
0,0,0,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.7179094882528059,2.529661543748763,0,2.248955102138801,1.5415706639509843
0,0,1,1,-1.1960038562387048,1,2,1,0,0,0,0,0,2,0,1,0,0.6643301901474837,-0.888932537715924,1,-0.176010571085054,0.7791406552820954
0,0,1,0,0.880734693482843,1,0,2,1,1,1,1,1,1,2,0,1,-1.4860351280674797,-0.5194197842307267,0,-1.145996840374596,-1.4690804784077627
1,1,0,0,0.7992939660427822,1,2,1,0,2,2,2,2,2,0,1,2,1.5284646302338678,1.5671989476462826,0,1.7639619674940301,1.5698782839581704
0,0,0,0,0.7178532386027215,1,0,1,0,0,2,2,0,2,2,1,0,0.82884809316393,0.8932920394633218,0,0.30898256355971704,0.7064840177001075
1,0,0,0,-0.748079855318371,1,2,1,0,0,0,2,2,0,0,1,2,0.8371570781647607,-0.48588988241605885,1,0.30898256355971704,0.6429291777483428
1,0,1,0,-0.21871512695797646,1,0,0,2,0,0,0,0,0,1,0,1,-0.533825446972291,-0.3785280191713299,0,-0.661003705729825,-0.4010082756553245
0,1,1,0,1.6137012404433893,1,2,1,2,2,2,2,0,0,2,1,0,1.0581760791868549,2.006396543126569,0,1.278968832849259,0.9958867416858083
1,0,0,0,1.2064976032430856,1,0,0,2,2,0,0,2,2,1,1,1,0.3170146171127639,1.066919577083881,0,0.7939756982044881,0.36478802226323676
0,0,0,0,-0.8295205827584317,1,0,0,0,2,0,2,0,0,0,1,2,-0.3477041829536853,-0.7170256134779596,0,-0.176010571085054,-0.33859006496664457
0,1,0,0,0.47353105628253944,1,0,0,0,0,2,2,2,2,1,0,0,0.33529438411459117,0.43602800346579007,0,0.7939756982044881,0.3150611891018978
1,0,1,1,0.880734693482843,1,0,1,0,2,0,2,0,0,2,1,0,0.5047976781315361,0.9186821164295604,0,-0.176010571085054,0.5305413444065421
0,0,0,0,1.4508197855632678,1,0,2,1,1,1,1,1,1,2,0,0,-1.4860351280674797,-0.3939032438850295,0,-1.145996840374596,-1.4697173805142263
1,0,0,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,0,0,3,-1.5076384890696393,-0.8225124493185787,0,-1.145996840374596,-1.4573145690120983
1,0,1,1,0.7178532386027215,1,2,0,0,0,2,0,0,0,1,0,0,-0.32776261895169184,0.14751643383813218,0,-0.176010571085054,-0.4134440689435891
1,0,0,0,1.0436161483629645,1,2,2,1,1,1,1,1,1,2,1,1,-1.3397969920528607,-0.3380053680966295,0,-0.661003705729825,-1.2808665424851675
1,0,1,1,0.10704778280226633,1,2,1,0,2,0,0,2,0,0,1,0,0.827186296163764,0.3890640817793244,0,0.30898256355971704,0.8469861173403082
0,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,2,-0.6435040489832552,-0.9700660764490477,0,-1.145996840374596,-0.8045642452037085
1,0,1,1,1.247217966963116,1,2,0,2,0,2,2,0,2,2,0,3,0.36354493311741554,1.057500321771471,0,1.278968832849259,0.31371857715431667
0,0,1,0,1.0436161483629645,1,2,1,2,2,2,0,2,2,1,1,1,1.5251410362335358,1.873666662061532,0,1.7639619674940301,1.5822874012606412
0,0,1,1,-0.21871512695797646,1,0,2,1,1,1,1,1,1,1,1,3,-1.4694171580658184,-0.7484378372832798,0,-1.145996840374596,-1.4296971946120554
0,0,1,0,1.5729808767233588,1,2,1,2,2,2,2,2,2,2,1,1,1.6747027662484868,2.5581399011453,0,2.248955102138801,1.6236158238216605
0,0,0,0,1.247217966963116,1,0,0,0,0,2,0,0,2,1,0,1,-0.20645143793956489,0.539904521653468,0,-0.176010571085054,-0.3031635129541504
1,0,1,0,1.5729808767233588,1,2,1,0,2,2,0,0,2,0,1,0,0.9468356801757247,1.9366675828396185,0,0.7939756982044881,0.9663888072764296
0,1,0,0,0.35136996512244845,1,2,1,2,2,2,0,2,2,0,1,2,1.609892683242008,1.0631474631297309,1,1.7639619674940301,1.6435575016570185
1,1,0,0,-0.7888002190384014,1,0,1,0,0,0,0,2,2,0,1,2,0.8554368451665879,-0.4758529710175892,1,-0.176010571085054,0.9153824680965776
1,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,2,0,0,0,2,0.4732235351283796,-0.9424039074519468,1,-0.661003705729825,0.2339398223625445
0,0,1,1,1.4508197855632678,1,0,2,1,1,1,1,1,1,2,1,0,-1.5093002860698053,-0.4354847339644037,0,-1.145996840374596,-1.5156311662202582
1,0,1,1,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,3,-0.532163649972125,-0.9842721664284201,0,-0.661003705729825,-0.5304455479433977
1,1,0,0,1.3286586944031769,1,2,1,2,0,2,2,2,2,2,1,2,1.4719635322282196,2.130236588381533,0,1.7639619674940301,1.4772270561414382
1,1,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,1,0,-1.3215172250510334,-0.2105255637630998,0,-0.661003705729825,-1.3160178366931758
0,0,0,0,-0.1779947632379461,1,2,0,0,0,0,2,0,0,0,1,1,-0.32776261895169184,-0.3417333637589181,0,-0.176010571085054,-0.3646374537654411
1,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,1,-1.329826210051864,-0.18557666971547532,0,-0.661003705729825,-1.2900000247930907
0,0,0,0,-1.2367242199587352,1,0,1,2,2,0,0,2,0,0,1,2,0.8770402061687477,-0.9314405119243877,0,0.30898256355971704,0.6455319448349748
0,0,0,1,-0.5851984004382496,1,0,2,1,1,1,1,1,1,1,0,0,-1.4827115340671475,-0.8333434899705537,1,-1.145996840374596,-1.4260471862228892
1,1,1,0,1.125056875803025,1,2,1,0,2,2,0,2,2,1,1,2,1.3157546142126038,1.791077219696982,0,1.278968832849259,1.3546794991068905
0,1,0,0,-0.2594354906780068,1,2,0,0,0,0,2,0,2,0,1,2,0.042818112085353605,-0.2767691789929993,0,0.30898256355971704,-0.0400514667187003
1,0,0,1,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.22893937610395967,-0.9741690775921583,1,-1.145996840374596,0.22814275021504557
0,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643460664828,-0.9715881575182662,1,-1.145996840374596,-1.5035255155593046
1,0,1,1,1.4508197855632678,1,2,0,2,2,2,2,2,2,2,1,1,0.9119379431722362,1.8146363875509726,0,2.248955102138801,0.9689257553490274
0,0,0,0,0.22920887396235737,1,0,1,0,2,2,2,0,0,0,1,1,0.6477122201458225,0.43446180410471014,1,0.30898256355971704,0.7004515757060182
0,1,1,0,0.3920903288424788,1,2,1,2,0,2,0,2,2,1,1,0,1.3440051632154282,1.0232865864329515,0,1.278968832849259,1.482084947997537
0,0,1,0,1.002895784642934,1,0,2,1,1,1,1,1,1,2,1,0,-1.5009913010689746,-0.5053681082728692,0,-1.145996840374596,-1.4861633571225592
1,0,1,0,0.880734693482843,0,1,0,0,2,0,0,0,0,0,0,2,-1.1420431490330922,-0.2904679086159656,0,-1.145996840374596,-1.150732267725793
0,0,0,0,-0.8295205827584317,1,0,1,0,0,0,0,0,2,0,0,0,0.4433111891253892,-0.5878472549077658,1,-0.661003705729825,0.4696874230275044
0,0,1,0,0.47353105628253944,1,0,0,2,2,2,0,0,0,1,1,3,-0.10840541492976351,0.1952083073403109,0,0.30898256355971704,-0.09589099683476998
1,0,1,1,0.3920903288424788,1,2,0,2,2,0,0,2,0,0,1,0,0.15415851109648415,0.34348988628649313,0,0.7939756982044881,0.2667898978650392
1,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,0,-1.329826210051864,-0.22506254093143277,0,-0.661003705729825,-1.3311776404439768
0,0,1,1,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,0,3,0.8737166121684152,1.77091516031632,0,2.248955102138801,0.7911002756212683
0,0,1,0,-0.5444780367182193,1,2,1,0,0,2,0,0,2,0,0,3,0.827186296163764,-0.22883465488558288,1,0.30898256355971704,0.9250118441565063
0,0,1,0,-0.38159658183809786,1,2,0,0,0,0,2,2,2,0,1,1,0.2954112561106046,-0.28102659415762493,0,0.7939756982044881,0.2206533650803884
0,0,0,0,-0.0965540357978854,1,0,2,1,1,1,1,1,1,2,0,1,-1.5076384890696393,-0.7505555152926273,0,-1.145996840374596,-1.5065620771603756
1,0,0,0,0.10704778280226633,1,2,2,1,1,1,1,1,1,1,0,0,-1.2816340970470463,-0.584494264726299,0,-0.661003705729825,-1.2415688390492572
0,0,0,0,-0.9109613101984924,1,2,1,2,0,0,0,2,2,0,1,2,1.1279715531938321,-0.5763985581697312,1,0.7939756982044881,1.0786560495695445
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,0,-0.6950197559884049,-0.986433962729629,0,-1.145996840374596,-0.6927635680733703
1,0,0,0,-0.4223169455581282,1,0,1,0,0,0,0,0,0,0,1,3,0.16412929309748078,-0.3482408118084754,0,-1.145996840374596,0.09880028333967777
1,0,1,1,-1.0331224013585834,0,1,0,2,2,2,0,0,0,2,0,3,-0.8711702380060141,-0.8822486164989212,0,-0.176010571085054,-0.8202991553183487
0,0,0,0,0.14776814652229667,0,1,0,2,2,2,2,0,2,2,1,3,-0.3875873109576722,-0.1669808096958931,0,0.7939756982044881,-0.39587065880502764
0,0,1,1,0.06632741908223598,1,0,2,1,1,1,1,1,1,0,0,3,-1.4660935640654862,-0.6897163908157498,0,-1.145996840374596,-1.4473572450881587
1,0,1,1,1.6137012404433893,1,2,0,2,2,2,0,0,0,2,0,1,-0.010359391919962149,1.0766035421474593,0,0.7939756982044881,0.026257412252936718
1,0,1,1,0.14776814652229667,1,2,2,1,1,1,1,1,1,2,0,1,-1.3181936310507012,-0.5950605956271054,0,-0.661003705729825,-1.2887117865380908
0,0,0,0,-1.2774445836787656,1,0,1,0,0,2,0,0,0,0,0,2,0.3851482941195749,-0.9720955178746724,1,-0.661003705729825,0.3838355450335903
0,0,0,0,-0.38159658183809786,1,2,1,0,2,0,0,0,0,0,1,2,0.47820892612887816,-0.2659381383410244,1,-0.176010571085054,0.26991047500447946
1,1,1,0,-0.015113308357824713,1,2,1,0,0,0,0,0,2,0,1,2,0.6726391751483144,0.159847496413395,1,-0.176010571085054,0.5896833658425514
0,0,1,1,1.5729808767233588,1,2,1,2,2,2,2,0,0,1,1,1,1.0099839661820376,1.9814035307870834,0,1.278968832849259,1.0136985147819753
0,1,0,0,-0.38159658183809786,1,2,1,0,0,2,0,0,0,0,1,3,0.48485611412954227,-0.19607682317848968,0,-0.176010571085054,0.49797665501850896
1,0,1,0,-0.62591876415828,1,0,1,0,0,2,0,2,2,1,1,0,1.0598378761870213,-0.30507106322209065,0,0.30898256355971704,0.9495128708887047
1,0,0,0,-1.2774445836787656,1,0,0,0,0,2,2,2,2,0,1,2,0.356897745116751,-0.9724705233554942,0,0.7939756982044881,0.3556783374600238
1,0,1,1,-0.8295205827584317,1,0,2,1,1,1,1,1,1,2,0,3,-1.4976677070686424,-0.8918002266869153,0,-1.145996840374596,-1.432166317934138
0,0,1,0,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,0,1,-1.4710789550659844,-0.34301279422289893,0,-1.145996840374596,-1.4541813895419025
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.5142856770703037,-0.9973091216734653,0,-1.145996840374596,-1.5093225877068035
1,1,1,0,1.6137012404433893,1,2,1,0,2,0,0,2,2,2,0,0,1.116338974192669,2.0513530825333404,0,0.7939756982044881,1.0427694124659788
1,0,1,1,1.125056875803025,1,2,1,0,0,0,0,0,0,0,0,0,0.31867641411292996,0.9589400577530924,0,-0.661003705729825,0.3133321056778166
0,0,1,1,1.1657772395230555,0,1,0,0,2,2,2,2,0,2,0,1,-0.44575020596348647,0.42559402744056773,0,0.30898256355971704,-0.38346872576816493
0,0,1,0,-1.0738427650786138,1,0,0,0,0,0,0,0,0,0,0,3,-0.6351950639824246,-0.8630792186851406,0,-1.145996840374596,-0.35956994511949814
1,1,1,0,-0.015113308357824713,1,2,1,0,0,0,0,0,2,0,0,2,0.682609957149311,0.16825203101299252,1,-0.176010571085054,0.6094037630585969
0,0,0,1,-0.055833672077855064,1,2,1,0,0,0,0,2,0,0,1,1,0.7241548821534641,0.18426697095868258,1,-0.176010571085054,0.7370562267581622
1,0,0,0,-0.5444780367182193,1,0,1,0,2,0,0,0,0,0,1,1,0.3020584441112687,-0.37731476614514126,1,-0.661003705729825,0.3382435340088989
1,0,1,1,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,0,0,-1.477726143066649,-0.38761638729477926,0,-1.145996840374596,-1.5006959922492158
0,0,0,0,-0.015113308357824713,1,2,0,0,2,0,0,0,0,0,1,2,-0.3510277769540174,-0.23829802848985426,0,-0.176010571085054,-0.344525162641465
1,0,1,0,1.3286586944031769,1,2,1,0,2,0,0,0,2,0,1,2,0.8604222361670865,1.6108760565890736,0,0.30898256355971704,0.8772874225558697
0,0,1,1,0.5142514200025698,0,1,0,2,0,0,0,2,2,0,1,0,-0.4607063789649817,0.023874920896544752,0,-0.176010571085054,-0.4273128739288439
1,0,0,0,0.3920903288424788,1,2,2,1,1,1,1,1,1,1,0,2,-1.3198554280508674,-0.5867222384653,0,-0.661003705729825,-1.3961810911682004
1,0,0,0,-0.9924020376385531,1,2,1,0,0,0,0,0,0,0,1,2,0.33529438411459117,-0.7532246719502422,0,-0.661003705729825,0.22503717585031396
1,0,0,1,-0.015113308357824713,1,0,2,1,1,1,1,1,1,2,0,3,-1.4710789550659844,-0.6983635760205852,0,-1.145996840374596,-1.4240228118221752
0,1,1,0,-0.4223169455581282,1,2,0,2,2,0,2,0,0,0,1,3,-0.04027173792295256,-0.3961532767699612,0,0.7939756982044881,-0.06472232321055457
1,1,1,0,1.002895784642934,0,1,0,0,0,0,0,2,2,0,1,2,-0.6617838159850825,0.129361756737164,1,-0.661003705729825,-0.6500482996181145
1,0,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,0,2,-0.5587524019747828,-0.9846251127633114,0,-0.661003705729825,-0.5569464491891075
1,1,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6534748309842519,-0.9858824840813615,1,-1.145996840374596,-0.6513559098769487
0,0,1,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6567984249845842,-0.9859266023732228,0,-1.145996840374596,-0.6546685225326625
1,0,0,0,-0.3408762181180675,1,0,1,0,0,0,2,2,2,0,1,2,1.0382345151848615,-0.06939114809846539,1,0.30898256355971704,0.784178587029326
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,0,-1.4860351280674797,-0.9969341161926433,1,-1.145996840374596,-1.4811653801332372
1,1,0,0,0.880734693482843,1,2,1,0,2,0,0,0,2,0,1,2,0.8404806721650927,1.1700460843099152,0,0.30898256355971704,0.8800526519237448
0,0,0,0,-1.1552834925186746,1,2,2,1,1,1,1,1,1,2,1,1,-1.3115464430500368,-0.954183491378942,0,-0.661003705729825,-1.1768190923895385
1,0,1,1,1.3286586944031769,1,2,1,2,0,2,2,2,2,2,0,0,1.4586691562268908,2.0551251964874906,1,1.7639619674940301,1.3904620861975518
0,0,1,0,0.9621754209229036,1,2,2,1,1,1,1,1,1,1,0,2,-1.3447823830533592,-0.44913934529550853,0,-0.661003705729825,-1.3990007555120518
1,0,0,0,0.5142514200025698,1,0,0,2,0,2,0,2,2,0,1,2,0.3718539181182462,0.4385648052478209,0,0.7939756982044881,0.2646182962351822
0,0,1,1,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,0,1,-1.4976677070686424,-0.38113099839115283,0,-1.145996840374596,-1.4847579318866166
1,0,1,0,1.0843365120829946,1,0,0,2,2,2,0,2,0,1,0,1,0.05445069108651675,0.7405103947472763,0,0.7939756982044881,0.07702585253956214
1,0,0,0,1.4915401492832983,0,1,0,0,2,2,0,0,0,1,1,0,-0.9642308700153169,0.09375829520501026,0,-0.661003705729825,-0.9488429290237618
1,0,0,0,-0.5444780367182193,1,0,2,1,1,1,1,1,1,1,0,3,-1.5275800530716328,-0.8826015628338123,0,-1.145996840374596,-1.6585645052484326
0,0,1,1,0.9214550572028734,1,0,2,1,1,1,1,1,1,2,0,1,-1.5076384890696393,-0.5279787328518393,0,-1.145996840374596,-1.4930606710333
0,0,0,0,0.22920887396235737,1,0,2,1,1,1,1,1,1,1,0,3,-1.5109620830699715,-0.6724661386979405,0,-1.145996840374596,-1.4867445172375968
